race,sex,employ,region,age,income,education,records,people,percent,gov_percent
w,f,u,w,a,u74,no-hs,1,171,0.116959064,0.479532164
w,f,u,w,u18,75u,a,1,1933,0.034661148,0.130367305
w,f,u,w,u18,75u,hs,2,6,0,0.333333333
w,f,u,w,u18,75u,no-hs,1,280,0.035714286,0.15
w,f,u,w,u18,a,a,1,3472,0.05702765,0.284274194
w,f,u,w,u18,a,hs,2,17,0.058823529,0.529411765
w,f,u,w,u18,a,no-hs,1,510,0.088235294,0.298039216
w,f,u,w,u18,u25,a,5,355,0.146478873,0.715492958
w,f,u,w,u18,u25,hs,2,4,0,1
w,f,u,w,u18,u25,no-hs,5,52,0.326923077,0.480769231
w,f,u,w,u18,u49,a,2,585,0.071794872,0.514529915
w,f,u,w,u18,u49,hs,3,2,0.5,0.5
w,f,u,w,u18,u49,no-hs,2,83,0.048192771,0.65060241
w,f,u,w,u18,u74,a,1,600,0.063333333,0.3
w,f,u,w,u18,u74,hs,2,3,0,0.333333333
w,f,u,w,u18,u74,no-hs,1,97,0.12371134,0.319587629
w,f,u,w,u34,75u,a,2,383,0.140992167,0.161879896
w,f,u,w,u34,75u,cg,2,79,0.037974684,0.189873418
w,f,u,w,u34,75u,hs,4,244,0.18442623,0.159836066
w,f,u,w,u34,75u,no-hs,2,59,0.101694915,0.152542373
w,f,u,w,u34,a,a,2,1074,0.226256983,0.302607076
w,f,u,w,u34,a,cg,2,194,0.159793814,0.201030928
w,f,u,w,u34,a,hs,4,721,0.253814147,0.307905687
w,f,u,w,u34,a,no-hs,2,159,0.176100629,0.389937107
w,f,u,w,u34,u25,a,10,264,0.318181818,0.484848485
w,f,u,w,u34,u25,cg,7,50,0.38,0.24
w,f,u,w,u34,u25,hs,20,163,0.325153374,0.509202454
w,f,u,w,u34,u25,no-hs,9,50,0.2,0.66
w,f,u,w,u34,u49,a,4,237,0.261603376,0.35443038
w,f,u,w,u34,u49,cg,4,43,0.162790698,0.162790698
w,f,u,w,u34,u49,hs,8,167,0.28742515,0.389221557
w,f,u,w,u34,u49,no-hs,4,27,0.222222222,0.481481481
w,f,u,w,u34,u74,a,2,191,0.230366492,0.256544503
w,f,u,w,u34,u74,cg,2,23,0.086956522,0.304347826
w,f,u,w,u34,u74,hs,4,146,0.246575342,0.239726027
w,f,u,w,u34,u74,no-hs,2,21,0.285714286,0.333333333
w,f,u,w,u64,75u,a,4,905,0.091712707,0.149171271
w,f,u,w,u64,75u,cg,4,405,0.049382716,0.096296296
w,f,u,w,u64,75u,hs,8,485,0.119587629,0.193814433
w,f,u,w,u64,75u,no-hs,4,15,0.2,0.2
w,f,u,w,u64,a,a,4,2306,0.159583695,0.339115351
w,f,u,w,u64,a,cg,4,701,0.109843081,0.208273894
w,f,u,w,u64,a,hs,8,1478,0.185385656,0.374830853
w,f,u,w,u64,a,no-hs,4,127,0.133858268,0.62992126
w,f,u,w,u64,u25,a,20,581,0.242685026,0.547332186
w,f,u,w,u64,u25,cg,18,126,0.214285714,0.436507937
w,f,u,w,u64,u25,hs,38,394,0.26142132,0.555837563
w,f,u,w,u64,u25,no-hs,16,64,0.15625,0.703125
w,f,u,w,u64,u49,a,8,469,0.208955224,0.460554371
w,f,u,w,u64,u49,cg,8,88,0.295454545,0.295454545
w,f,u,w,u64,u49,hs,16,352,0.210227273,0.482954545
w,f,u,w,u64,u49,no-hs,8,28,0.071428571,0.785714286
w,f,u,w,u64,u74,a,4,352,0.139204545,0.318181818
w,f,u,w,u64,u74,cg,4,82,0.06097561,0.329268293
w,f,u,w,u64,u74,hs,8,250,0.164,0.296
w,f,u,w,u64,u74,no-hs,3,21,0.095238095,0.571428571
w,m,e,a,65u,75u,a,1,4539,0.007050011,0.87530293
w,m,e,a,65u,75u,cg,1,2632,0.005699088,0.865881459
w,m,e,a,65u,75u,hs,2,1730,0.00982659,0.886705202
w,m,e,a,65u,75u,no-hs,1,176,0,0.909090909
w,m,e,a,65u,a,a,1,15377,0.007283605,0.936268453
w,m,e,a,65u,a,cg,1,5317,0.006958811,0.906902389
w,m,e,a,65u,a,hs,2,8167,0.008203747,0.94587976
w,m,e,a,65u,a,no-hs,1,1894,0.004223865,0.97624076
w,m,e,a,65u,u25,a,5,2907,0.012383901,0.973512212
w,m,e,a,65u,u25,cg,5,542,0.029520295,0.92804428
w,m,e,a,65u,u25,hs,10,1612,0.010545906,0.981389578
w,m,e,a,65u,u25,no-hs,5,754,0.0066313,0.99071618
w,m,e,a,65u,u49,a,2,5146,0.005441119,0.969879518
w,m,e,a,65u,u49,cg,2,1242,0.000805153,0.975845411
w,m,e,a,65u,u49,hs,4,3199,0.007814942,0.965926852
w,m,e,a,65u,u49,no-hs,2,704,0.004261364,0.980113636
w,m,e,a,65u,u74,a,1,2785,0.00502693,0.93464991
w,m,e,a,65u,u74,cg,1,899,0.005561735,0.921023359
w,m,e,a,65u,u74,hs,2,1625,0.004923077,0.936
w,m,e,a,65u,u74,no-hs,1,261,0.003831418,0.973180077
w,m,e,a,a,75u,a,1,46524,0.062999742,0.162711719
w,m,e,a,a,75u,cg,1,16909,0.042344314,0.182506358
w,m,e,a,a,75u,hs,2,17709,0.090236603,0.165113784
w,m,e,a,a,75u,no-hs,1,3395,0.072164948,0.15994109
w,m,e,a,a,a,a,1,95968,0.121446732,0.295129627
w,m,e,a,a,a,cg,1,25300,0.068656126,0.24944664
w,m,e,a,a,a,hs,2,44513,0.160986678,0.300721138
w,m,e,a,a,a,no-hs,1,9927,0.160773648,0.402337061
w,m,e,a,a,u25,a,5,12034,0.246302144,0.570716304
w,m,e,a,a,u25,cg,5,1601,0.227982511,0.431605247
w,m,e,a,a,u25,hs,10,6286,0.294782055,0.517976456
w,m,e,a,a,u25,no-hs,5,2378,0.242220353,0.668208579
w,m,e,a,a,u49,a,2,19461,0.179127486,0.458147063
w,m,e,a,a,u49,cg,2,3168,0.117424242,0.454861111
w,m,e,a,a,u49,hs,4,10916,0.207676805,0.431843166
w,m,e,a,a,u49,no-hs,2,2560,0.203125,0.528515625
w,m,e,a,a,u74,a,1,17950,0.126685237,0.276824513
w,m,e,a,a,u74,cg,1,3622,0.078409718,0.30176698
w,m,e,a,a,u74,hs,2,9602,0.150801916,0.259529265
w,m,e,a,a,u74,no-hs,1,1593,0.159447583,0.320150659
w,m,e,a,u18,75u,a,1,10632,0.0413845,0.119920993
w,m,e,a,u18,75u,cg,1,8,0,0.625
w,m,e,a,u18,75u,hs,2,37,0.108108108,0.135135135
w,m,e,a,u18,75u,no-hs,1,2077,0.030813674,0.119402985
w,m,e,a,u18,a,a,1,19955,0.07005763,0.277374092
w,m,e,a,u18,a,cg,1,10,0,0.6
w,m,e,a,u18,a,hs,2,79,0.088607595,0.202531646
w,m,e,a,u18,a,no-hs,1,3638,0.064870808,0.241891149
w,m,e,a,u18,u25,a,5,2117,0.09872461,0.745394426
w,m,e,a,u18,u25,cg,1,2,0,0.5
w,m,e,a,u18,u25,hs,5,7,0.142857143,0.571428571
w,m,e,a,u18,u25,no-hs,5,339,0.1179941,0.707964602
w,m,e,a,u18,u49,a,2,3430,0.117492711,0.490670554
w,m,e,a,u18,u49,hs,3,8,0.125,0.375
w,m,e,a,u18,u49,no-hs,2,606,0.127062706,0.447194719
w,m,e,a,u18,u74,a,1,3776,0.091366525,0.264300847
w,m,e,a,u18,u74,hs,2,28,0.035714286,0.142857143
w,m,e,a,u18,u74,no-hs,1,616,0.090909091,0.194805195
w,m,e,a,u34,75u,a,2,9711,0.11965812,0.077334981
w,m,e,a,u34,75u,cg,2,3410,0.083870968,0.041935484
w,m,e,a,u34,75u,hs,4,5579,0.138376053,0.093565155
w,m,e,a,u34,75u,no-hs,2,723,0.145228216,0.117565698
w,m,e,a,u34,a,a,2,20553,0.220551744,0.126940106
w,m,e,a,u34,a,cg,2,5484,0.115061999,0.053245806
w,m,e,a,u34,a,hs,4,12994,0.249114976,0.141219024
w,m,e,a,u34,a,no-hs,2,2075,0.32,0.231807229
w,m,e,a,u34,u25,a,10,2540,0.427165354,0.26496063
w,m,e,a,u34,u25,cg,10,347,0.291066282,0.123919308
w,m,e,a,u34,u25,hs,20,1726,0.435110081,0.26419467
w,m,e,a,u34,u25,no-hs,10,466,0.5,0.373390558
w,m,e,a,u34,u49,a,4,4128,0.333575581,0.176598837
w,m,e,a,u34,u49,cg,4,733,0.156889495,0.072305593
w,m,e,a,u34,u49,hs,8,2864,0.359986034,0.183310056
w,m,e,a,u34,u49,no-hs,4,531,0.43126177,0.286252354
w,m,e,a,u34,u74,a,2,4174,0.217776713,0.109247724
w,m,e,a,u34,u74,cg,2,993,0.129909366,0.052366566
w,m,e,a,u34,u74,hs,4,2825,0.241769912,0.117876106
w,m,e,a,u34,u74,no-hs,2,355,0.276056338,0.2
w,m,e,a,u64,75u,a,4,21641,0.059886327,0.072639896
w,m,e,a,u64,75u,cg,4,10859,0.038217147,0.060594898
w,m,e,a,u64,75u,hs,8,10363,0.077487214,0.083277043
w,m,e,a,u64,75u,no-hs,4,420,0.183333333,0.123809524
w,m,e,a,u64,a,a,4,40083,0.14000948,0.14425068
w,m,e,a,u64,a,cg,4,14489,0.073849127,0.082131272
w,m,e,a,u64,a,hs,8,23272,0.165649708,0.163587143
w,m,e,a,u64,a,no-hs,4,2321,0.296423955,0.337785437
w,m,e,a,u64,u25,a,20,4470,0.365548098,0.399552573
w,m,e,a,u64,u25,cg,20,708,0.344632768,0.203389831
w,m,e,a,u64,u25,hs,40,2940,0.369047619,0.412585034
w,m,e,a,u64,u25,no-hs,19,820,0.365853659,0.519512195
w,m,e,a,u64,u49,a,8,6758,0.24815034,0.223734833
w,m,e,a,u64,u49,cg,8,1192,0.213926174,0.146812081
w,m,e,a,u64,u49,hs,16,4845,0.249742002,0.226006192
w,m,e,a,u64,u49,no-hs,8,720,0.293055556,0.336111111
w,m,e,a,u64,u74,a,4,7214,0.139589687,0.126559468
w,m,e,a,u64,u74,cg,4,1730,0.086705202,0.123121387
w,m,e,a,u64,u74,hs,8,5124,0.147345824,0.12373146
w,m,e,a,u64,u74,no-hs,4,361,0.274238227,0.180055402
w,m,e,mw,65u,75u,a,1,1023,0.005865103,0.89540567
w,m,e,mw,65u,75u,cg,1,531,0.009416196,0.907721281
w,m,e,mw,65u,75u,hs,2,455,0.002197802,0.872527473
w,m,e,mw,65u,75u,no-hs,1,37,0,1
w,m,e,mw,65u,a,a,1,3823,0.004969919,0.952131834
w,m,e,mw,65u,a,cg,1,1100,0.004545455,0.937272727
w,m,e,mw,65u,a,hs,2,2216,0.00631769,0.950361011
w,m,e,mw,65u,a,no-hs,1,507,0,0.99408284
w,m,e,mw,65u,u25,a,5,684,0,0.998538012
w,m,e,mw,65u,u25,cg,5,88,0,1
w,m,e,mw,65u,u25,hs,9,378,0,1
w,m,e,mw,65u,u25,no-hs,5,217,0,1
w,m,e,mw,65u,u49,a,2,1371,0.008752735,0.965718454
w,m,e,mw,65u,u49,cg,2,269,0,0.955390335
w,m,e,mw,65u,u49,hs,4,917,0.014176663,0.965103599
w,m,e,mw,65u,u49,no-hs,2,185,0,0.983783784
w,m,e,mw,65u,u74,a,1,745,0,0.961073826
w,m,e,mw,65u,u74,cg,1,212,0,0.962264151
w,m,e,mw,65u,u74,hs,2,466,0,0.954935622
w,m,e,mw,65u,u74,no-hs,1,67,0,1
w,m,e,mw,a,75u,a,1,11736,0.051635992,0.146301977
w,m,e,mw,a,75u,cg,1,3787,0.028518616,0.168471085
w,m,e,mw,a,75u,hs,2,4731,0.076093849,0.153878673
w,m,e,mw,a,75u,no-hs,1,958,0.053235908,0.1565762
w,m,e,mw,a,a,a,1,25150,0.110616302,0.287157058
w,m,e,mw,a,a,cg,1,5705,0.051884312,0.235407537
w,m,e,mw,a,a,hs,2,12297,0.149955274,0.28649264
w,m,e,mw,a,a,no-hs,1,2675,0.134205607,0.414953271
w,m,e,mw,a,u25,a,5,3081,0.240506329,0.568646543
w,m,e,mw,a,u25,cg,5,306,0.218954248,0.424836601
w,m,e,mw,a,u25,hs,10,1676,0.309665871,0.468377088
w,m,e,mw,a,u25,no-hs,5,619,0.219709208,0.735056543
w,m,e,mw,a,u49,a,2,5405,0.163367253,0.455504163
w,m,e,mw,a,u49,cg,2,789,0.097591888,0.404309252
w,m,e,mw,a,u49,hs,4,3092,0.192755498,0.43305304
w,m,e,mw,a,u49,no-hs,2,675,0.171851852,0.56
w,m,e,mw,a,u74,a,1,4927,0.112238685,0.262025573
w,m,e,mw,a,u74,cg,1,823,0.054678007,0.311057108
w,m,e,mw,a,u74,hs,2,2798,0.132237312,0.239814153
w,m,e,mw,a,u74,no-hs,1,422,0.130331754,0.303317536
w,m,e,mw,u18,75u,a,1,2887,0.033252511,0.091444406
w,m,e,mw,u18,75u,cg,1,1,0,0
w,m,e,mw,u18,75u,hs,2,11,0,0
w,m,e,mw,u18,75u,no-hs,1,614,0.01465798,0.102605863
w,m,e,mw,u18,a,a,1,5560,0.061151079,0.271582734
w,m,e,mw,u18,a,cg,1,3,0,0.333333333
w,m,e,mw,u18,a,hs,2,21,0,0.095238095
w,m,e,mw,u18,a,no-hs,1,1063,0.052681091,0.244590781
w,m,e,mw,u18,u25,a,5,587,0.056218058,0.790459966
w,m,e,mw,u18,u25,cg,1,1,0,1
w,m,e,mw,u18,u25,hs,2,2,0,0
w,m,e,mw,u18,u25,no-hs,5,106,0.132075472,0.754716981
w,m,e,mw,u18,u49,a,2,1028,0.111867704,0.503891051
w,m,e,mw,u18,u49,hs,1,0,2,0
w,m,e,mw,u18,u49,no-hs,2,179,0.117318436,0.502793296
w,m,e,mw,u18,u74,a,1,1057,0.088930937,0.249763482
w,m,e,mw,u18,u74,hs,2,7,0,0.285714286
w,m,e,mw,u18,u74,no-hs,1,164,0.067073171,0.158536585
w,m,e,mw,u34,75u,a,2,2415,0.092339545,0.078674948
w,m,e,mw,u34,75u,cg,2,789,0.057034221,0.041825095
w,m,e,mw,u34,75u,hs,4,1414,0.109618105,0.086280057
w,m,e,mw,u34,75u,no-hs,2,211,0.104265403,0.170616114
w,m,e,mw,u34,a,a,2,5383,0.202303548,0.124280141
w,m,e,mw,u34,a,cg,2,1318,0.083459788,0.04552352
w,m,e,mw,u34,a,hs,4,3496,0.237128146,0.1298627
w,m,e,mw,u34,a,no-hs,2,568,0.264084507,0.269366197
w,m,e,mw,u34,u25,a,10,696,0.406609195,0.255747126
w,m,e,mw,u34,u25,cg,9,85,0.2,0.094117647
w,m,e,mw,u34,u25,hs,20,507,0.441814596,0.234714004
w,m,e,mw,u34,u25,no-hs,9,104,0.432692308,0.528846154
w,m,e,mw,u34,u49,a,4,1155,0.313419913,0.16969697
w,m,e,mw,u34,u49,cg,4,217,0.124423963,0.050691244
w,m,e,mw,u34,u49,hs,8,783,0.346104725,0.169859515
w,m,e,mw,u34,u49,no-hs,4,154,0.402597403,0.331168831
w,m,e,mw,u34,u74,a,2,1117,0.199641898,0.09221128
w,m,e,mw,u34,u74,cg,2,226,0.092920354,0.039823009
w,m,e,mw,u34,u74,hs,4,790,0.230379747,0.103797468
w,m,e,mw,u34,u74,no-hs,2,101,0.207920792,0.118811881
w,m,e,mw,u64,75u,a,4,5413,0.051727323,0.064104933
w,m,e,mw,u64,75u,cg,4,2466,0.023114355,0.050283861
w,m,e,mw,u64,75u,hs,8,2850,0.07122807,0.072982456
w,m,e,mw,u64,75u,no-hs,4,97,0.195876289,0.144329897
w,m,e,mw,u64,a,a,4,10384,0.128563174,0.135208012
w,m,e,mw,u64,a,cg,4,3282,0.055149299,0.076173065
w,m,e,mw,u64,a,hs,8,6562,0.152392563,0.146296861
w,m,e,mw,u64,a,no-hs,4,537,0.283054004,0.359404097
w,m,e,mw,u64,u25,a,20,1112,0.382194245,0.382194245
w,m,e,mw,u64,u25,cg,16,130,0.376923077,0.253846154
w,m,e,mw,u64,u25,hs,39,792,0.372474747,0.367424242
w,m,e,mw,u64,u25,no-hs,16,194,0.407216495,0.520618557
w,m,e,mw,u64,u49,a,8,1850,0.212432432,0.22972973
w,m,e,mw,u64,u49,cg,8,303,0.161716172,0.168316832
w,m,e,mw,u64,u49,hs,16,1391,0.224299065,0.228612509
w,m,e,mw,u64,u49,no-hs,8,157,0.21656051,0.343949045
w,m,e,mw,u64,u74,a,4,2009,0.116475859,0.103036336
w,m,e,mw,u64,u74,cg,4,384,0.065104167,0.111979167
w,m,e,mw,u64,u74,hs,8,1535,0.121824104,0.092508143
w,m,e,mw,u64,u74,no-hs,4,89,0.247191011,0.258426966
w,m,e,ne,65u,75u,a,1,866,0.005773672,0.867205543
w,m,e,ne,65u,75u,cg,1,475,0,0.835789474
w,m,e,ne,65u,75u,hs,2,311,0.012861736,0.890675241
w,m,e,ne,65u,75u,no-hs,1,81,0,0.950617284
w,m,e,ne,65u,a,a,1,2839,0.006692497,0.927087002
w,m,e,ne,65u,a,cg,1,942,0.005307856,0.884288747
w,m,e,ne,65u,a,hs,2,1477,0.006770481,0.94380501
w,m,e,ne,65u,a,no-hs,1,420,0.00952381,0.961904762
w,m,e,ne,65u,u25,a,5,561,0.005347594,0.983957219
w,m,e,ne,65u,u25,cg,4,96,0,0.927083333
w,m,e,ne,65u,u25,hs,10,349,0.008595989,0.991404011
w,m,e,ne,65u,u25,no-hs,4,118,0,1
w,m,e,ne,65u,u49,a,2,908,0.00660793,0.963656388
w,m,e,ne,65u,u49,cg,2,209,0.004784689,0.961722488
w,m,e,ne,65u,u49,hs,4,534,0.003745318,0.968164794
w,m,e,ne,65u,u49,no-hs,2,165,0.018181818,0.951515152
w,m,e,ne,65u,u74,a,1,503,0.009940358,0.900596421
w,m,e,ne,65u,u74,cg,1,163,0.018404908,0.895705521
w,m,e,ne,65u,u74,hs,2,284,0,0.897887324
w,m,e,ne,65u,u74,no-hs,1,56,0.017857143,0.928571429
w,m,e,ne,a,75u,a,1,9710,0.05561277,0.140061792
w,m,e,ne,a,75u,cg,1,3677,0.042425891,0.143051401
w,m,e,ne,a,75u,hs,2,3672,0.073257081,0.14379085
w,m,e,ne,a,75u,no-hs,1,712,0.063202247,0.18258427
w,m,e,ne,a,a,a,1,18263,0.094672288,0.285495264
w,m,e,ne,a,a,cg,1,5194,0.069888333,0.214093184
w,m,e,ne,a,a,hs,2,8319,0.117201587,0.302680611
w,m,e,ne,a,a,no-hs,1,1839,0.128330614,0.407830343
w,m,e,ne,a,u25,a,5,2061,0.169820475,0.655992237
w,m,e,ne,a,u25,cg,5,302,0.264900662,0.460264901
w,m,e,ne,a,u25,hs,10,1074,0.176908752,0.662011173
w,m,e,ne,a,u25,no-hs,5,372,0.172043011,0.674731183
w,m,e,ne,a,u49,a,2,3258,0.140883978,0.489871087
w,m,e,ne,a,u49,cg,2,552,0.117753623,0.46557971
w,m,e,ne,a,u49,hs,4,1813,0.15609487,0.467181467
w,m,e,ne,a,u49,no-hs,2,459,0.165577342,0.590413943
w,m,e,ne,a,u74,a,1,3235,0.117465224,0.280370943
w,m,e,ne,a,u74,cg,1,663,0.095022624,0.285067873
w,m,e,ne,a,u74,hs,2,1760,0.132954545,0.246022727
w,m,e,ne,a,u74,no-hs,1,296,0.172297297,0.337837838
w,m,e,ne,u18,75u,a,1,2083,0.040806529,0.103696591
w,m,e,ne,u18,75u,cg,1,3,0,0.666666667
w,m,e,ne,u18,75u,hs,2,10,0.2,0.1
w,m,e,ne,u18,75u,no-hs,1,421,0.03087886,0.087885986
w,m,e,ne,u18,a,a,1,3595,0.050625869,0.273991655
w,m,e,ne,u18,a,cg,1,3,0,0.666666667
w,m,e,ne,u18,a,hs,2,19,0.105263158,0.263157895
w,m,e,ne,u18,a,no-hs,1,662,0.040785498,0.217522659
w,m,e,ne,u18,u25,a,5,369,0.054200542,0.777777778
w,m,e,ne,u18,u25,hs,2,2,0,1
w,m,e,ne,u18,u25,no-hs,4,56,0.035714286,0.625
w,m,e,ne,u18,u49,a,2,527,0.075901328,0.518026565
w,m,e,ne,u18,u49,hs,1,3,0,1
w,m,e,ne,u18,u49,no-hs,2,90,0.066666667,0.533333333
w,m,e,ne,u18,u74,a,1,615,0.060162602,0.339837398
w,m,e,ne,u18,u74,hs,1,4,0,0
w,m,e,ne,u18,u74,no-hs,1,95,0.052631579,0.242105263
w,m,e,ne,u34,75u,a,2,2178,0.09687787,0.064279155
w,m,e,ne,u34,75u,cg,2,823,0.080194411,0.043742406
w,m,e,ne,u34,75u,hs,4,1224,0.10375817,0.078431373
w,m,e,ne,u34,75u,no-hs,2,131,0.145038168,0.06870229
w,m,e,ne,u34,a,a,2,3930,0.167938931,0.130534351
w,m,e,ne,u34,a,cg,2,1199,0.122602168,0.05087573
w,m,e,ne,u34,a,hs,4,2381,0.171776564,0.156656867
w,m,e,ne,u34,a,no-hs,2,349,0.29512894,0.226361032
w,m,e,ne,u34,u25,a,10,335,0.32238806,0.411940299
w,m,e,ne,u34,u25,cg,7,54,0.444444444,0.148148148
w,m,e,ne,u34,u25,hs,20,211,0.308056872,0.44549763
w,m,e,ne,u34,u25,no-hs,7,70,0.242857143,0.485714286
w,m,e,ne,u34,u49,a,4,608,0.269736842,0.25
w,m,e,ne,u34,u49,cg,4,120,0.2,0.091666667
w,m,e,ne,u34,u49,hs,8,410,0.241463415,0.295121951
w,m,e,ne,u34,u49,no-hs,4,78,0.5,0.282051282
w,m,e,ne,u34,u74,a,2,809,0.217552534,0.102595797
w,m,e,ne,u34,u74,cg,2,204,0.151960784,0.034313725
w,m,e,ne,u34,u74,hs,4,536,0.220149254,0.119402985
w,m,e,ne,u34,u74,no-hs,2,70,0.385714286,0.185714286
w,m,e,ne,u64,75u,a,4,4583,0.052367445,0.055204015
w,m,e,ne,u64,75u,cg,4,2376,0.037878788,0.038299663
w,m,e,ne,u64,75u,hs,8,2127,0.063939821,0.073342736
w,m,e,ne,u64,75u,no-hs,4,80,0.15,0.075
w,m,e,ne,u64,a,a,4,7900,0.11,0.13721519
w,m,e,ne,u64,a,cg,4,3050,0.069180328,0.070819672
w,m,e,ne,u64,a,hs,8,4442,0.124943719,0.167942368
w,m,e,ne,u64,a,no-hs,4,409,0.251833741,0.303178484
w,m,e,ne,u64,u25,a,20,794,0.277078086,0.472292191
w,m,e,ne,u64,u25,cg,20,154,0.350649351,0.279220779
w,m,e,ne,u64,u25,hs,40,509,0.237721022,0.534381139
w,m,e,ne,u64,u25,no-hs,16,129,0.341085271,0.488372093
w,m,e,ne,u64,u49,a,8,1214,0.205107084,0.243822076
w,m,e,ne,u64,u49,cg,8,223,0.174887892,0.210762332
w,m,e,ne,u64,u49,hs,16,865,0.210404624,0.238150289
w,m,e,ne,u64,u49,no-hs,8,127,0.220472441,0.330708661
w,m,e,ne,u64,u74,a,4,1307,0.123947972,0.123182862
w,m,e,ne,u64,u74,cg,4,296,0.094594595,0.121621622
w,m,e,ne,u64,u74,hs,8,937,0.122732124,0.120597652
w,m,e,ne,u64,u74,no-hs,4,75,0.24,0.16
w,m,e,s,65u,75u,a,1,1544,0.012305699,0.863989637
w,m,e,s,65u,75u,cg,1,920,0.009782609,0.845652174
w,m,e,s,65u,75u,hs,2,573,0.015706806,0.90052356
w,m,e,s,65u,75u,no-hs,1,51,0,0.784313725
w,m,e,s,65u,a,a,1,5625,0.009244444,0.931555556
w,m,e,s,65u,a,cg,1,1959,0.010719755,0.89280245
w,m,e,s,65u,a,hs,2,2912,0.009958791,0.946771978
w,m,e,s,65u,a,no-hs,1,754,0.00265252,0.972148541
w,m,e,s,65u,u25,a,5,1127,0.022182786,0.952972493
w,m,e,s,65u,u25,cg,5,241,0.053941909,0.887966805
w,m,e,s,65u,u25,hs,10,557,0.019748654,0.956912029
w,m,e,s,65u,u25,no-hs,5,329,0.006079027,0.990881459
w,m,e,s,65u,u49,a,2,1972,0.001521298,0.973630832
w,m,e,s,65u,u49,cg,2,484,0,0.981404959
w,m,e,s,65u,u49,hs,4,1219,0.002461034,0.968006563
w,m,e,s,65u,u49,no-hs,2,270,0,0.985185185
w,m,e,s,65u,u74,a,1,982,0.00610998,0.928716904
w,m,e,s,65u,u74,cg,1,313,0,0.89456869
w,m,e,s,65u,u74,hs,2,566,0.010600707,0.934628975
w,m,e,s,65u,u74,no-hs,1,104,0,0.980769231
w,m,e,s,a,75u,a,1,15240,0.071128609,0.179265092
w,m,e,s,a,75u,cg,1,5551,0.048820032,0.200684561
w,m,e,s,a,75u,hs,2,5723,0.102044382,0.1766556
w,m,e,s,a,75u,no-hs,1,1068,0.092696629,0.163857678
w,m,e,s,a,a,a,1,33561,0.14159292,0.306933643
w,m,e,s,a,a,cg,1,8689,0.075037404,0.26516285
w,m,e,s,a,a,hs,2,15327,0.185098193,0.306387421
w,m,e,s,a,a,no-hs,1,3767,0.201486594,0.408547916
w,m,e,s,a,u25,a,5,4627,0.275124271,0.548303436
w,m,e,s,a,u25,cg,5,615,0.21300813,0.419512195
w,m,e,s,a,u25,hs,10,2241,0.339134315,0.47523427
w,m,e,s,a,u25,no-hs,5,1044,0.274904215,0.632183908
w,m,e,s,a,u49,a,2,7301,0.202985892,0.450486235
w,m,e,s,a,u49,cg,2,1141,0.122699387,0.475021911
w,m,e,s,a,u49,hs,4,4071,0.22770818,0.424465733
w,m,e,s,a,u49,no-hs,2,1051,0.250237869,0.484300666
w,m,e,s,a,u74,a,1,6394,0.142633719,0.272599312
w,m,e,s,a,u74,cg,1,1382,0.078871201,0.280752533
w,m,e,s,a,u74,hs,2,3290,0.171428571,0.272036474
w,m,e,s,a,u74,no-hs,1,605,0.180165289,0.32231405
w,m,e,s,u18,75u,a,1,3554,0.045301069,0.14969049
w,m,e,s,u18,75u,cg,1,1,0,0
w,m,e,s,u18,75u,hs,2,6,0.333333333,0.333333333
w,m,e,s,u18,75u,no-hs,1,650,0.044615385,0.152307692
w,m,e,s,u18,a,a,1,7027,0.087661876,0.296143447
w,m,e,s,u18,a,cg,1,2,0,0
w,m,e,s,u18,a,hs,2,19,0.105263158,0.105263158
w,m,e,s,u18,a,no-hs,1,1227,0.089649552,0.258353708
w,m,e,s,u18,u25,a,5,850,0.122352941,0.76
w,m,e,s,u18,u25,cg,1,1,0,0
w,m,e,s,u18,u25,no-hs,5,122,0.12295082,0.745901639
w,m,e,s,u18,u49,a,2,1270,0.151968504,0.469291339
w,m,e,s,u18,u49,hs,1,4,0,0
w,m,e,s,u18,u49,no-hs,2,228,0.175438596,0.377192982
w,m,e,s,u18,u74,a,1,1353,0.116038433,0.226903178
w,m,e,s,u18,u74,hs,2,9,0,0
w,m,e,s,u18,u74,no-hs,1,227,0.114537445,0.18061674
w,m,e,s,u34,75u,a,2,3153,0.129083413,0.084046939
w,m,e,s,u34,75u,cg,2,1096,0.072992701,0.037408759
w,m,e,s,u34,75u,hs,4,1846,0.155471289,0.109425785
w,m,e,s,u34,75u,no-hs,2,210,0.185714286,0.104761905
w,m,e,s,u34,a,a,2,7143,0.253954921,0.126137477
w,m,e,s,u34,a,cg,2,1834,0.105779716,0.056706652
w,m,e,s,u34,a,hs,4,4539,0.288609826,0.141881472
w,m,e,s,u34,a,no-hs,2,771,0.402075227,0.19844358
w,m,e,s,u34,u25,a,10,1002,0.498003992,0.214570858
w,m,e,s,u34,u25,cg,10,134,0.26119403,0.104477612
w,m,e,s,u34,u25,hs,19,652,0.498466258,0.231595092
w,m,e,s,u34,u25,no-hs,10,218,0.633027523,0.233944954
w,m,e,s,u34,u49,a,4,1551,0.36686009,0.160541586
w,m,e,s,u34,u49,cg,4,236,0.131355932,0.097457627
w,m,e,s,u34,u49,hs,8,1102,0.401088929,0.161524501
w,m,e,s,u34,u49,no-hs,4,214,0.453271028,0.228971963
w,m,e,s,u34,u74,a,2,1438,0.234353268,0.11961057
