source,school,current_conf,historic_conf,county,name,recruit_year,hometown,state
dbf,Notre Dame,acc,independent,39035,"Stenger, Brian",1965,Euclid,OH
dbf,Michigan,big-ten,big-ten,39035,"Stincic, Tom",1965,Cleveland,OH
dbf,Southern Mississippi,cusa,independent,39003,"Boutwell, Tommy",1965,Bluffton,OH
dbf,Florida,sec,sec,37119,"Yarbrough, Jim",1965,Charlotte,NC
dbf,Duke,acc,acc,37085,"Woodall, Al",1965,Erwin,NC
dbf,Michigan State,big-ten,big-ten,37051,"Raye, Jimmy",1965,Fayetteville,NC
dbf,Columbia,none,ivy,36109,"Domres, Marty",1965,Ithaca,NY
dbf,Louisville,acc,mvc,36063,"Harmon, Ed",1965,North Tonawanda,NY
dbf,Virginia,acc,acc,36061,"Quayle, Frank",1965,Brooklyn,NY
dbf,Kansas,big-12,big-8,36061,"Williams, Wandy",1965,Brooklyn,NY
dbf,Arkansas State,sun-belt,none,36009,"Bergey, Bill",1965,South Dayton,NY
dbf,Memphis,american,mvc,34031,"DeVleigher, Chuck",1965,Paterson,NJ
dbf,Kentucky,sec,sec,34013,"Van Note, Jeff",1965,South Orange,NJ
dbf,Pennsylvania,none,ivy,34007,"Burrell, George",1965,Camden,NJ
dbf,Syracuse,acc,independent,34003,"Thoms, Art",1965,Teaneck,NJ
dbf,Notre Dame,acc,independent,34003,"Longo, Tom",1965,Lyndhurst,NJ
dbf,Missouri,sec,big-8,29510,"Wehrli, Roger",1965,St. Louis,MO
dbf,Arkansas State,sun-belt,none,29207,"Crane, Gary",1965,Dexter,MO
dbf,Colorado,pac-12,big-8,29005,"Schnitker, Mike",1965,Langdon,MO
dbf,Mississippi,sec,sec,28083,"Wade, Todd",1965,Greenwood,MS
dbf,Southern Mississippi,cusa,independent,28073,"Autry, Hank",1965,Hattiesburg,MS
dbf,Texas,big-12,swc,28047,"Knight, Curt",1965,Gulfport,MS
dbf,North Texas,cusa,mvc,28047,"Knight, Curt",1965,Gulfport,MS
dbf,Mississippi,sec,sec,28047,"Sartin, Dan",1965,Gulfport,MS
dbf,Minnesota,big-ten,big-ten,27167,"Enderle, Dick",1965,Breckenridge,MN
dbf,Minnesota,big-ten,big-ten,27053,"Rengel, Mike",1965,Minneapolis,MN
dbf,Minnesota,big-ten,big-ten,27053,"Stein, Bob",1965,Minneapolis,MN
dbf,Hawaii,mwc,none,27053,"Rengel, Mike",1965,Minneapolis,MN
dbf,Air Force,mwc,independent,27053,"Rengel, Mike",1965,Minneapolis,MN
dbf,Texas Christian,big-12,swc,26163,"Montgomery, Ross",1965,Detroit,MI
dbf,Michigan,big-ten,big-ten,26163,"Johnson, Ron",1965,Detroit,MI
dbf,Eastern Michigan,mac,none,26163,"Grady, Garry",1965,Northville,MI
dbf,Western Michigan,mac,mac,26121,"Collins, Jerry",1965,Muskegon,MI
dbf,Stanford,pac-12,pac-12,26025,"Snider, Malcolm",1965,Battle Creek,MI
dbf,North Carolina,acc,acc,25027,"McCauley, Don",1965,Worcester,MA
dbf,Yale,none,ivy,24510,"Hill, Calvin",1965,Baltimore,MD
dbf,Clemson,acc,acc,24510,"Mulligan, Wayne",1965,Baltimore,MD
dbf,Maryland,big-ten,acc,24003,"Pastrana, Al",1965,Annapolis,MD
dbf,Utah,pac-12,wac,22079,"Thomas, Louis",1965,Alexandria,LA
dbf,Tulsa,american,mvc,22071,"Jenkins, Al",1965,New Orleans,LA
dbf,Southern Illinois,none,none,22071,"Jenkins, Al",1965,New Orleans,LA
dbf,Tulane,american,independent,22033,"Bankston, Warren",1965,Baton Rouge,LA
dbf,Kansas,big-12,big-8,20161,"Douglass, Bobby",1965,Manhattan,KS
dbf,Kansas,big-12,big-8,20055,"Zook, John",1965,Garden City,KS
dbf,Arizona,pac-12,wac,19153,"Greenlee, Fritz",1965,Des Moines,IA
dbf,Air Force,mwc,independent,19153,"Greenlee, Fritz",1965,Des Moines,IA
dbf,Iowa,big-ten,big-ten,19029,"Podolak, Ed",1965,Atlantic,IA
dbf,Indiana,big-ten,big-ten,18141,"Sniadecki, Jim",1965,South Bend,IN
dbf,Wyoming,mwc,wac,17179,"La hood, Mike",1965,Peoria,IL
dbf,Notre Dame,acc,independent,17097,"Kunz, George",1965,Fort Sheridan,IL
dbf,Southern Illinois,none,none,17065,"Mauck, Carl",1965,McLeansboro,IL
dbf,Illinois,big-ten,big-ten,17057,"Johnson, Rich",1965,Canton,IL
dbf,Northern Illinois,mac,independent,17031,"Spilis, John",1965,Chicago,IL
dbf,California,pac-12,pac-12,17031,"Goich, Dan",1965,Chicago,IL
dbf,Arizona State,pac-12,wac,17031,"Pritchard, Ron",1965,Chicago,IL
dbf,Oregon State,pac-12,pac-12,16039,"Preece, Steve",1965,Boise,ID
dbf,South Carolina,sec,acc,13261,"Reeves, Roy",1965,Americus,GA
dbf,Florida State,acc,independent,13155,"Sumner, Walt",1965,Ocilla,GA
dbf,Georgia,sec,sec,13131,"Stanfill, Bill",1965,Cairo,GA
dbf,Vanderbilt,sec,sec,13121,"Healy, Chip",1965,Atlanta,GA
dbf,Wichita State,none,mvc,13031,"Edwards, Earl",1965,Statesboro,GA
dbf,Florida State,acc,independent,12109,"Sellers, Ron",1965,Jacksonville,FL
dbf,Drake,none,none,12103,"Mayes, Ben",1965,St. Petersburg,FL
dbf,Florida State,acc,independent,12086,"Glass, Chip",1965,Homestead,FL
dbf,Florida,sec,sec,12086,"Rentz, Larry",1965,Miami,FL
dbf,San Diego State,mwc,big-west,12079,"Wright, Nate",1965,Madison,FL
dbf,Florida,sec,sec,12057,"Smith, Larry",1965,Tampa,FL
dbf,Florida,sec,sec,12033,"Dennis, Guy",1965,Walnut Hill,FL
dbf,Florida State,acc,independent,12023,"McCullers, Dale",1965,Lake City,FL
dbf,North Carolina,acc,acc,11001,"Richey, Mike",1965,Washington,DC
dbf,Indiana,big-ten,big-ten,11001,"Snowden, Cal",1965,Washington,DC
dbf,Tulsa,american,mvc,8059,"Barton, Greg",1965,Denver,CO
dbf,Oregon State,pac-12,pac-12,6113,"Didion, John",1965,Woodland,CA
dbf,Pacific,none,big-west,6099,"Coslet, Bruce",1965,Oakdale,CA
dbf,Southern California,pac-12,pac-12,6081,"Simpson, O.J.",1965,San Francisco,CA
dbf,Utah State,mwc,independent,6077,"Smith, Jimmy",1965,Stockton,CA
dbf,Pacific,none,big-west,6077,"Adams, Bob",1965,Stockton,CA
dbf,Southern California,pac-12,pac-12,6073,"Shaw, Nate",1965,San Diego,CA
dbf,California,pac-12,pac-12,6073,"White, Ed",1965,La Mesa,CA
dbf,Utah,pac-12,wac,6037,"McBride, Norm",1965,Los Angeles,CA
dbf,UCLA,pac-12,pac-12,6037,"Copeland, Ron",1965,Los Angeles,CA
dbf,Stanford,pac-12,pac-12,6037,"Buehler, George",1965,Whittier,CA
dbf,Southern California,pac-12,pac-12,6037,"Battle, Mike",1965,South Gate,CA
dbf,Southern California,pac-12,pac-12,6037,"Hayhoe, Bill",1965,Los Angeles,CA
dbf,Southern California,pac-12,pac-12,6037,"Hoffman, John",1965,Santa Monica,CA
dbf,Southern California,pac-12,pac-12,6037,"Klein, Bob",1965,South Gate,CA
dbf,San Diego State,mwc,big-west,6037,"Dryer, Fred",1965,Hawthorne,CA
dbf,San Diego State,mwc,big-west,6037,"Edwards, Lloyd",1965,Long Beach,CA
dbf,Hawaii,mwc,none,6037,"Buchanan, Tim",1965,Pasadena,CA
dbf,Hawaii,mwc,none,6037,"Hoffman, John",1965,Santa Monica,CA
dbf,Arizona State,pac-12,wac,6037,"Buchanan, Tim",1965,Pasadena,CA
dbf,Arizona State,pac-12,wac,6037,"Hooker, Fair",1965,Los Angeles,CA
dbf,San Diego State,mwc,big-west,6029,"Oliver, Clancy",1965,Bakersfield,CA
dbf,Oregon State,pac-12,pac-12,6029,"Rasley, Rocky",1965,Bakersfield,CA
dbf,San Diego State,mwc,big-west,6019,"Fisher, Doug",1965,Fresno,CA
dbf,Utah State,mwc,independent,6013,"Taylor, Altie",1965,Pittsburg,CA
dbf,Oregon State,pac-12,pac-12,6013,"Vanderbundt, Skip",1965,Martinez,CA
dbf,Stanford,pac-12,pac-12,6001,"Guillory, John",1965,Berkeley,CA
dbf,Texas Christian,big-12,swc,5031,"McCarty, Mickey",1965,Jonesboro,AR
dbf,Brigham Young,independent,wac,4013,"Brady, Phil",1965,Mesa,AZ
dbf,Stanford,pac-12,pac-12,1125,"Washington, Gene",1965,Tuscaloosa,AL
dbf,Alabama,sec,sec,1113,"Ray, David",1965,Phenix City,AL
dbf,Tennessee,sec,sec,1101,"Flowers, Richmond",1965,Montgomery,AL
dbf,Tennessee,sec,sec,0,"Kremser, Karl",1965,Salzwedel,
dbf,Southern Methodist,american,swc,0,"Richardson, Mike",1965,Fort Worth,
dbf,Princeton,none,ivy,0,"McCann, Tim",1965,Santa Fe,CA
dbf,Northwestern,big-ten,big-ten,0,"Loukas, Angelo",1965,Corinth,
dbf,New Mexico State,sun-belt,independent,0,"Gerela, Roy",1965,Sarrail,
dbf,Michigan State,big-ten,big-ten,0,"Brenner, Al",1965,Benton Harbour,MI
dbf,Miami,#N/A,#N/A,0,"Hendricks, Ted",1965,Guatemala City,
dbf,Kent State,mac,mac,0,"Mikolajewski, Pete",1965,Portsmouth,VA
dbf,Kansas State,big-12,big-8,0,"Jones, Dave",1965,Goodland,
dbf,Colorado State,mwc,wac,0,"Lavan, Al",1965,Pierce,FL
dbf,California,pac-12,pac-12,0,"Stewart, Wayne",1965,Cochrane,
dbf,Wisconsin,big-ten,big-ten,55141,"Domres, Tom",1964,Marshfield,WI
dbf,Notre Dame,acc,independent,55087,"Bleier, Rocky",1964,Appleton,WI
dbf,Wisconsin,big-ten,big-ten,55079,"Sobocinski, Phil",1964,South Milwaukee,WI
dbf,Miami (OH),mac,mac,54059,"Smith, Bob",1964,Williamson,WV
dbf,Mississippi State,sec,sec,53077,"Woitt, Johnny",1964,Yakima,WA
dbf,Washington,pac-12,pac-12,53067,"Halverson, Dean",1964,Olympia,WA
dbf,Washington,pac-12,pac-12,53053,"Forsberg, Fred",1964,Tacoma,WA
dbf,Washington State,pac-12,pac-12,53035,"Middendorf, Dave",1964,Seattle,WA
dbf,Washington,pac-12,pac-12,53035,"Thompson, Steve",1964,Seattle,WA
dbf,Colorado,pac-12,big-8,53035,"Bosch, Frank",1964,Bremerton,WA
dbf,Richmond,none,southern,51760,"Bragg, Mike",1964,Richmond,VA
dbf,Utah State,mwc,independent,51710,"Austin, Ocie",1964,Norfolk,VA
dbf,Stanford,pac-12,pac-12,49057,"Nye, Blaine",1964,Ogden,UT
dbf,Brigham Young,independent,wac,49049,"Carter, Virgil",1964,Provo,UT
dbf,Utah,pac-12,wac,49035,"Gehrke, Jack",1964,Salt Lake City,UT
dbf,West Texas A&M,none,independent,48491,"Duncum, Bobby",1964,Austin,TX
dbf,Houston,american,independent,48409,"Brezina, Greg",1964,Sinton,TX
dbf,Texas A&M,sec,swc,48405,"Allen, Grady",1964,San Augustine,TX
dbf,Southern California,pac-12,pac-12,48387,"McCullouch, Earl",1964,Clarksville,TX
dbf,Auburn,sec,sec,48377,"Blue, Forrest",1964,Marfa,TX
dbf,Southern Methodist,american,swc,48331,"Partee, Dennis",1964,Cameron,TX
dbf,Oregon State,pac-12,pac-12,48245,"Gunner, Harry",1964,Port Arthur,TX
dbf,Michigan State,big-ten,big-ten,48245,"Phillips, Jess",1964,Beaumont,TX
dbf,Houston,american,independent,48245,"Hollomon, Gus",1964,Beaumont,TX
dbf,Arizona,pac-12,wac,48245,"Smiley, Tommie",1964,Port Arthur,TX
dbf,Texas-El Paso,cusa,wac,48227,"West, Charlie",1964,Big Spring,TX
dbf,Tulsa,american,mvc,48183,"Mcdermott, Gary",1964,Longview,TX
dbf,Colorado,pac-12,big-8,48167,"Harris, Bill",1964,Galveston,TX
dbf,North Texas,cusa,mvc,48145,"Washington, Fred",1964,Marlin,TX
dbf,Southern Methodist,american,swc,48121,"Livingston, Mike",1964,Dallas,TX
dbf,Indiana,big-ten,big-ten,48121,"Cole, Terry",1964,Dallas,TX
dbf,Texas,big-12,swc,48091,"Fest, Howard",1964,San Antonio,TX
dbf,Southern Methodist,american,swc,48091,"Gaiser, George",1964,San Antonio,TX
dbf,Houston,american,independent,48091,"Mcvea, Warren",1964,San Antonio,TX
dbf,Mississippi,sec,sec,47157,"Vaughan, Bob",1964,Memphis,TN
dbf,Memphis,american,mvc,47157,"Winkler, Francis",1964,Memphis,TN
dbf,Arizona State,pac-12,wac,47157,"Lewis, Hal",1964,Memphis,TN
dbf,Tennessee,sec,sec,47093,"Widby, Ron",1964,Knoxville,TN
dbf,Mississippi State,sec,sec,47093,"Lewis, D.D.",1964,Knoxville,TN
dbf,Missouri,sec,big-8,47075,"Jones, Curt",1964,Stanton,TN
dbf,Georgia,sec,sec,47065,"Etter, Bob",1964,Chattanooga,TN
dbf,Tennessee,sec,sec,47011,"Johnson, Bob",1964,Cleveland,TN
dbf,Vanderbilt,sec,sec,47003,"Tucker, Gary",1964,Shelbyville,TN
dbf,Chattanooga,none,none,47003,"Tucker, Gary",1964,Shelbyville,TN
dbf,Miami,#N/A,#N/A,42129,"Tatarek, Bob",1964,Greensburg,PA
dbf,Indiana,big-ten,big-ten,42129,"Crusan, Doug",1964,Monessen,PA
dbf,Texas-El Paso,cusa,wac,42125,"Daney, George",1964,Washington,PA
dbf,Duke,acc,acc,42101,"Dunaway, Dave",1964,Philadelphia,PA
dbf,Boston College,acc,independent,42101,"Evans, Mike",1964,Philadelphia,PA
dbf,West Texas A&M,none,independent,42095,"Szymakowski, Dave",1964,Bethlehem,PA
dbf,Tulsa,american,mvc,42051,"Joswick, Bob",1964,Uniontown,PA
dbf,Nebraska,big-ten,big-8,42051,"Gregory, Ben",1964,Uniontown,PA
dbf,William & Mary,none,southern,42003,"Darragh, Dan",1964,Pittsburgh,PA
dbf,Purdue,big-ten,big-ten,42003,"Beirne, Jim",1964,McKeesport,PA
dbf,Colorado State,mwc,wac,42003,"Henderson, Jon",1964,Pittsburgh,PA
dbf,Oregon State,pac-12,pac-12,41067,"Oberg, Tom",1964,Portland,OR
dbf,Brigham Young,independent,wac,41067,"Patera, Dennis",1964,Portland,OR
dbf,New Mexico,mwc,wac,40123,"Smith, Paul",1964,Ada,OK
dbf,Oklahoma,big-12,big-8,40109,"Kalsu, Bob",1964,Oklahoma City,OK
dbf,Toledo,mac,mac,39173,"Elzey, Paul",1964,Toledo,OH
dbf,Syracuse,acc,independent,39153,"Csonka, Larry",1964,Stow,OH
dbf,Louisville,acc,mvc,39153,"Neidert, John",1964,Akron,OH
dbf,Ohio State,big-ten,big-ten,39151,"Himes, Dick",1964,Canton,OH
dbf,Colorado,pac-12,big-8,39151,"Sabatino, Bill",1964,Alliance,OH
dbf,Michigan State,big-ten,big-ten,39113,"Garrett, Drake",1964,Dayton,OH
dbf,Bowling Green,mac,mac,39099,"Rivers, Jamie",1964,Youngstown,OH
dbf,Wyoming,mwc,wac,39081,"Lindsey, Hub",1964,Steubenville,OH
dbf,Vanderbilt,sec,sec,39061,"Goodridge, Bob",1964,Cincinnati,OH
dbf,Dartmouth,none,ivy,39049,"Rule, Gordon",1964,Columbus,OH
dbf,Houston,american,independent,39035,"Stotter, Rich",1964,Cleveland,OH
dbf,Cincinnati,american,mvc,39017,"Bachman, Jay",1964,Hamilton,OH
dbf,Minnesota,big-ten,big-ten,37139,"Boston, Mckinley",1964,Elizabeth City,NC
dbf,Wake Forest,acc,acc,37133,"Grant, Bob",1964,Jacksonville,NC
dbf,Virginia Tech,acc,independent,37119,"Richards, Jimmy",1964,Charlotte,NC
dbf,North Carolina State,acc,acc,37109,"Byrd, Dennis",1964,Lincolnton,NC
dbf,Minnesota,big-ten,big-ten,37081,"Sanders, Charlie",1964,Greensboro,NC
dbf,Maryland,big-ten,acc,36119,"van Heusen, Billy",1964,New Rochelle,NY
dbf,Texas Tech,big-12,swc,36061,"Mooney, Ed",1964,Brooklyn,NY
dbf,Temple,american,none,36061,"Stromberg, Mike",1964,Brooklyn,NY
dbf,Harvard,none,ivy,36061,"Dockery, John",1964,Brooklyn,NY
dbf,Clemson,acc,acc,35041,"Mass, Wayne",1964,Portales,NM
dbf,San Diego State,mwc,none,35017,"Ogas, Dave",1964,Silver City,NM
dbf,West Virginia,big-12,southern,34039,"Mallory, John",1964,Summit,NJ
dbf,Wyoming,mwc,wac,34027,"Kiick, Jim",1964,Lincoln Park,NJ
dbf,Maryland,big-ten,acc,34017,"Corcoran, King",1964,Jersey City,NJ
dbf,North Carolina State,acc,acc,34013,"Mcmahon, Art",1964,Newark,NJ
dbf,Cornell,none,ivy,34013,"Murphy, Bill",1964,Montclair,NJ
dbf,Temple,american,none,34001,"Colman, Wayne",1964,Ventnor,NJ
dbf,Massachusetts,mac,none,33011,"Landry, Greg",1964,Nashua,NH
dbf,Wyoming,mwc,wac,31153,"DePoyster, Jerry",1964,Omaha,NE
dbf,Missouri,sec,big-8,29510,"Cash, Rick",1964,St. Louis,MO
dbf,Missouri,sec,big-8,29165,"Washington, Russ",1964,Kansas City,MO
dbf,Oregon,pac-12,pac-12,28163,"Smith, Jim",1964,Yazoo City,MS
dbf,Mississippi,sec,sec,28159,"Luke, Tommy",1964,Louisville,MS
dbf,Minnesota,big-ten,big-ten,28121,"Williams, John",1964,Jackson,MS
dbf,Mississippi,sec,sec,28099,"Dennis, Mike",1964,Philadelphia,MS
dbf,Southern California,pac-12,pac-12,28097,"Oliver, Chip",1964,Winona,MS
dbf,Mississippi,sec,sec,28075,"Haik, Mac",1964,Meridian,MS
dbf,Mississippi,sec,sec,28071,"Urbanek, Jim",1964,Oxford,MS
dbf,Mississippi,sec,sec,28067,"Keyes, Jimmy",1964,Laurel,MS
dbf,Colorado State,mwc,wac,28027,"Reed, Oscar",1964,Jonestown,MS
dbf,Utah,pac-12,wac,28001,"Smith, Charlie",1964,Natchez,MS
dbf,Houston,american,independent,27173,"Cole, Larry",1964,Clarkfield,MN
dbf,Hawaii,mwc,none,27173,"Cole, Larry",1964,Clarkfield,MN
dbf,Air Force,mwc,independent,27173,"Cole, Larry",1964,Clarkfield,MN
dbf,New Mexico State,sun-belt,independent,27145,"Schmiesing, Joe",1964,Melrose,MN
dbf,Minnesota,big-ten,big-ten,27145,"Schmiesing, Joe",1964,Melrose,MN
dbf,Western Michigan,mac,mac,26163,"Livingston, Dale",1964,Plymouth,MI
dbf,Eastern Michigan,mac,none,26163,"Livingston, Dale",1964,Plymouth,MI
dbf,Arizona State,pac-12,wac,26161,"Dyer, Ken",1964,Ann Arbor,MI
dbf,Toledo,mac,mac,26125,"Hayes, Ray",1964,Hazel Park,MI
dbf,Colorado,pac-12,big-8,26111,"Anderson, Dick",1964,Midland,MI
dbf,Michigan State,big-ten,big-ten,26099,"Lee, Dwight",1964,Mount Clemens,MI
dbf,Michigan,big-ten,big-ten,26081,"Rosema, Rocky",1964,Grand Rapids,MI
dbf,Wyoming,mwc,wac,26025,"Speights, Dick",1964,Battle Creek,MI
dbf,Nebraska,big-ten,big-8,26017,"Meylan, Wayne",1964,Bay City,MI
dbf,Purdue,big-ten,big-ten,25025,"Olssen, Lance",1964,Boston,MA
dbf,Boston College,acc,independent,25025,"McCarthy, Brendan",1964,Boston,MA
dbf,Syracuse,acc,independent,25023,"Cheyunski, Jim",1964,Bridgewater,MA
dbf,Boston College,acc,independent,25021,"Erwin, Terry",1964,Weymouth,MA
dbf,Miami,#N/A,#N/A,24510,"Cox, Jim",1964,Baltimore,MD
dbf,Tulane,american,independent,22113,"Duhon, Bobby",1964,Abbeville,LA
dbf,Southern Mississippi,cusa,independent,22057,"Roussel, Tom",1964,Thibodaux,LA
dbf,Louisiana Tech,cusa,none,22057,"Brunet, Bob",1964,Larose,LA
dbf,Louisiana State,sec,sec,22049,"Garlington, John",1964,Jonesboro,LA
dbf,Texas A&M,sec,swc,21111,"Moorman, Mo",1964,Louisville,KY
dbf,Kentucky,sec,sec,21111,"Moorman, Mo",1964,Louisville,KY
dbf,Notre Dame,acc,independent,20037,"Quinn, Steve",1964,Pittsburg,KS
dbf,Iowa State,big-12,big-8,19111,"Baker, Tony",1964,Fort Madison,IA
dbf,Wyoming,mwc,wac,19105,"Dirks, Mike",1964,Monticello,IA
dbf,UCLA,pac-12,pac-12,19013,"Haffner, Mike",1964,Waterloo,IA
dbf,Florida State,acc,independent,18163,"Fenner, Lane",1964,Evansville,IN
dbf,Notre Dame,acc,independent,18089,"Mcgill, Mike",1964,Hammond,IN
dbf,California,pac-12,pac-12,18067,"Frantz, Jack",1964,Kokomo,IN
dbf,Illinois,big-ten,big-ten,17199,"Acks, Ron",1964,Herrin,IL
dbf,Utah,pac-12,wac,17167,"Trumpy, Bob",1964,Springfield,IL
dbf,Illinois,big-ten,big-ten,17167,"Trumpy, Bob",1964,Springfield,IL
dbf,Illinois,big-ten,big-ten,17149,"Robertson, Bob",1964,Pittsfield,IL
dbf,Brigham Young,independent,wac,17089,"Odle, Phil",1964,Elgin,IL
dbf,Southern California,pac-12,pac-12,17031,"Yary, Ron",1964,Chicago,IL
dbf,Northwestern,big-ten,big-ten,17031,"Banaszek, Cas",1964,Chicago,IL
dbf,Illinois,big-ten,big-ten,17031,"Wright, John",1964,Oak Park,IL
dbf,Oregon State,pac-12,pac-12,15003,"Freitas, Rocky",1964,Kailua,HI
dbf,Georgia Tech,acc,independent,13317,"Edmunds, Randy",1964,Washington,GA
dbf,Georgia,sec,sec,13233,"Chandler, Edgar",1964,Cedartown,GA
dbf,Furman,none,southern,13121,"Wyche, Sam",1964,Atlanta,GA
dbf,Colorado,pac-12,big-8,13121,"Greer, Charlie",1964,Atlanta,GA
dbf,Tennessee,sec,sec,13051,"Warren, Dewey",1964,Savannah,GA
dbf,South Carolina,sec,acc,13021,"Bryant, Bobby",1964,Macon,GA
dbf,Florida,sec,sec,12109,"Wages, Harmon",1964,Jacksonville,FL
dbf,Notre Dame,acc,independent,12103,"Blye, Ronnie",1964,Clearwater,FL
dbf,Florida State,acc,independent,12086,"Hammond, Kim",1964,Miami,FL
dbf,Illinois,big-ten,big-ten,12011,"Pinder, Cyril",1964,Fort Lauderdale,FL
dbf,Louisville,acc,mvc,12001,"Patrick, Wayne",1964,Gainesville,FL
dbf,West Virginia,big-12,southern,11001,"Ford, Garrett",1964,Washington,DC
dbf,North Carolina,acc,acc,11001,"Darnall, Bill",1964,Washington,DC
dbf,Kent State,mac,mac,11001,"Harris, Lou",1964,Washington,DC
dbf,Idaho,sun-belt,independent,11001,"Scott, Bill",1964,Washington,DC
dbf,South Carolina,sec,acc,9011,"Lamb, Ronnie",1964,New London,CT
dbf,Notre Dame,acc,independent,9001,"Swatland, Dick",1964,Stamford,CT
dbf,Tulsa,american,mvc,6111,"Henke, Karl",1964,Ventura,CA
dbf,California,pac-12,pac-12,6099,"Fetherston, Jim",1964,Modesto,CA
dbf,Notre Dame,acc,independent,6093,"Eddy, Nick",1964,Dunsmuir,CA
dbf,Stanford,pac-12,pac-12,6085,"Hibler, Mike",1964,Mountain View,CA
dbf,Southern California,pac-12,pac-12,6085,"Rossovich, Tim",1964,Palo Alto,CA
dbf,San Jose State,mwc,independent,6085,"Peterson, Bill",1964,San Jose,CA
dbf,UCLA,pac-12,pac-12,6081,"Beban, Gary",1964,Redwood City,CA
dbf,Southern California,pac-12,pac-12,6081,"Taylor, Mike",1964,San Francisco,CA
dbf,San Jose State,mwc,independent,6081,"Baccaglio, Marty",1964,San Francisco,CA
dbf,Arizona State,pac-12,wac,6077,"Anderson, Max",1964,Stockton,CA
dbf,Southern California,pac-12,pac-12,6071,"Crane, Dennis",1964,San Bernardino,CA
dbf,Houston,american,independent,6071,"Hebert, Ken",1964,San Bernardino,CA
dbf,Tulsa,american,mvc,6037,"Carroll, Leo",1964,Alhambra,CA
dbf,Tulsa,american,mvc,6037,"Eber, Rick",1964,Torrance,CA
dbf,Southern California,pac-12,pac-12,6037,"Hull, Mike",1964,La Crescenta,CA
dbf,Southern California,pac-12,pac-12,6037,"Washington, Dave",1964,Los Angeles,CA
dbf,San Diego State,mwc,none,6037,"Carroll, Leo",1964,Alhambra,CA
dbf,San Diego State,mwc,none,6037,"Duich, Steve",1964,Long Beach,CA
dbf,San Diego State,mwc,none,6037,"Moses, Haven",1964,Los Angeles,CA
dbf,Pacific,none,independent,6037,"Nordquist, Mark",1964,Long Beach,CA
dbf,Fresno State,mwc,none,6037,"Freeman, Mike",1964,Los Angeles,CA
dbf,Florida,sec,sec,6037,"Trapp, Richard",1964,Lynwood,CA
dbf,Utah,pac-12,wac,6029,"Lawson, Jerry",1964,Bakersfield,CA
dbf,Utah State,mwc,independent,6013,"Staley, Bill",1964,Walnut Creek,CA
dbf,Utah State,mwc,independent,6001,"Lane, MacArthur",1964,Oakland,CA
dbf,Utah,pac-12,wac,6001,"Fernandez, Manny",1964,Oakland,CA
dbf,Southern California,pac-12,pac-12,6001,"Ferguson, Jim",1964,Oakland,CA
dbf,Notre Dame,acc,independent,6001,"Hardy, Kevin",1964,Oakland,CA
dbf,Fresno State,mwc,none,6001,"Frazier, Curt",1964,Berkeley,CA
dbf,Arkansas,sec,swc,5095,"Brittenum, Jon",1964,Brinkley,AR
dbf,Arkansas,sec,swc,5045,"Ruple, Ernie",1964,Conway,AR
dbf,Arkansas,sec,swc,5037,"South, Ronnie",1964,Wynne,AR
dbf,Arizona State,pac-12,wac,4027,"Culp, Curley",1964,Yuma,AZ
dbf,Arizona,pac-12,wac,4019,"Robinson, Paul",1964,Tucson,AZ
dbf,Texas-El Paso,cusa,wac,4013,"Carr, Fred",1964,Phoenix,AZ
dbf,Texas-El Paso,cusa,wac,4013,"Wallace, Bob",1964,Phoenix,AZ
dbf,Arizona,pac-12,wac,4013,"Lueck, Bill",1964,Buckeye,AZ
dbf,Auburn,sec,sec,1111,"Hyatt, Freddie",1964,Roanoke,AL
dbf,Minnesota,big-ten,big-ten,1101,"Lee, Bobby",1964,Montgomery,AL
dbf,Louisville,acc,mvc,1053,"Russell, Benny",1964,Brewton,AL
dbf,Alabama,sec,sec,1033,"Homan, Dennis",1964,Muscle Shoals,AL
dbf,West Virginia,big-12,southern,0,"Lambert, Gordon",1964,Leckie,WV
dbf,Virginia Tech,acc,independent,0,"Barefoot, Ken",1964,Portsmouth,VA
dbf,Texas-El Paso,cusa,wac,0,"Stevens, Billy",1964,Glaveston,TX
dbf,Southern California,pac-12,pac-12,0,"Young, Adrian",1964,Dublin,
dbf,San Jose State,mwc,independent,0,"Saffold, Saint",1964,Slater,MS
dbf,Notre Dame,acc,independent,0,"Martin, Dave",1964,Kansas City,
dbf,New Mexico,mwc,wac,0,"Vallez, Emilio",1964,Vegvita,NM
dbf,Mississippi,sec,sec,0,"McClure, Wayne",1964,Marysville,TN
dbf,Miami,#N/A,#N/A,0,"Daanen, Jerry",1964,DePere,WI
dbf,George Washington,none,none,0,"Lyle, Garry",1964,Martinsville,WV
dbf,Georgia Tech,acc,independent,56025,"Baynham, Craig",1963,Casper,WY
dbf,Boston College,acc,independent,55079,"Stetz, Bill",1963,Milwaukee,WI
dbf,Notre Dame,acc,independent,55059,"Regner, Tom",1963,Kenosha,WI
dbf,Arkansas,sec,swc,54099,"Jones, Harry",1963,Huntington,WV
dbf,Virginia Tech,acc,independent,51680,"Bowling, Andy",1963,Lynchburg,VA
dbf,Virginia,acc,acc,51003,"Copeland, Jim",1963,Charlottesville,VA
dbf,Brigham Young,independent,wac,49035,"Andrus, Lou",1963,Salt Lake City,UT
dbf,Texas Christian,big-12,swc,48439,"Alford, Bruce",1963,Fort Worth,TX
dbf,Arkansas,sec,swc,48439,"Phillips, Loyd",1963,Fort Worth,TX
