permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,last_milestone_at
/company/fairshare,FairShare,consulting,12500,operating,USA,CA,Los Angeles,Temecula,1,,2013-07-08,2013-07-08,2009-03-04
/company/fairsoftware,FairSoftware,web,100000,operating,USA,CA,SF Bay,Mountain View,1,2007-01-01,2007-01-01,2007-01-01,2009-01-16
/company/faithstreet,FaithStreet,web,,operating,USA,NY,New York,Brooklyn,1,2010-08-01,2013-04-02,2013-04-02,2013-06-27
/company/falcon-expenses-inc,"Falcon Expenses, Inc.",mobile,,operating,USA,NY,New York,New York,1,2013-01-01,2013-05-01,2013-05-01,
/company/fallbrook,Fallbrook Technologies,cleantech,101987897,operating,USA,CA,San Diego,San Diego,6,1998-01-01,2009-01-12,2012-08-08,
/company/famecast,FameCast,games_video,9700000,closed,USA,TX,Austin,Austin,3,2007-01-01,2007-06-01,2010-03-30,2013-01-14
/company/famigo,"Famigo, Inc.",mobile,1020000,operating,USA,TX,Austin,Austin,2,2010-01-01,2009-04-22,2012-03-29,
/company/familiar,Familiar,photo_video,1300000,operating,USA,WA,Seattle,Seattle,2,2011-01-01,2011-05-01,2012-09-18,2012-09-18
/company/familybuilder,Familybuilder,web,1500000,operating,USA,NY,New York,New York,1,2007-06-01,2008-02-21,2008-02-21,2010-01-01
/company/familyfinds,FamilyFinds,web,5750000,operating,USA,CA,Los Angeles,Santa Monica,1,2010-03-01,2010-12-01,2010-12-01,2011-01-05
/company/familyleaf,FamilyLeaf,social,177000,operating,USA,CA,SF Bay,San Francisco,1,2012-03-01,2012-01-01,2012-01-01,2013-07-01
/company/familylink,FamilyLink,web,3650000,operating,USA,UT,Salt Lake City,Provo,2,2006-06-01,2007-08-01,2008-02-25,2013-05-03
/company/famo-us,famo.us,software,5100000,operating,USA,CA,SF Bay,San Francisco,2,2011-06-01,2011-09-01,2013-03-04,2013-06-10
/company/fan-pier,Fan Pier,real_estate,50000000,operating,USA,MA,Boston,Boston,1,,2011-10-19,2011-10-19,
/company/fanaticall,Fanaticall,consulting,,operating,USA,VA,Charlottesville,Charlottesville,1,2010-01-01,2011-01-01,2011-01-01,
/company/fanatics,Fanatics,ecommerce,395000000,acquired,USA,FL,Jacksonville,Jacksonville,2,1995-01-01,2012-06-07,2013-06-06,2008-07-01
/company/fanattac,Fanattac,music,1000000,operating,USA,CA,Los Angeles,Los Angeles,1,2011-01-01,2011-11-01,2011-11-01,2011-07-01
/company/fanbase,Fanbase,web,5000000,operating,USA,CA,SF Bay,San Francisco,1,2009-08-01,2009-08-24,2009-08-24,2009-08-24
/company/fan-boom,FanBoom,web,10000,operating,USA,CT,New York,Monroe,1,2007-09-01,2008-01-01,2008-01-01,
/company/fanbouts,Fanbouts,sports,,closed,USA,KY,Lexington,Lexington,1,2012-07-10,2012-06-01,2012-06-01,2012-07-10
/company/fanbridge,FanBridge,games_video,2350000,operating,USA,NY,New York,New York,2,2006-01-01,2009-03-01,2010-11-01,2012-04-24
/company/fanchatter,FanChatter,public_relations,20000,operating,USA,MN,Minneapolis,Minneapolis,1,2007-01-01,2009-06-01,2009-06-01,2009-08-19
/company/fancloud,Fancloud,sports,217000,operating,USA,CA,Los Angeles,Woodland Hills,2,2011-02-19,2011-11-13,2011-11-19,2011-02-19
/company/fancorps,Fancorps,network_hosting,100000,operating,USA,TX,Dallas,Dallas,1,2005-01-01,2007-06-01,2007-06-01,
/company/fancred,Fancred,social,968000,operating,USA,MA,Boston,Boston,8,2012-08-01,2012-11-28,2013-06-30,2012-11-30
/company/fancru,FANCRU,mobile,,operating,USA,NY,New York,New York,1,2011-07-01,2011-01-01,2011-01-01,2011-07-01
/company/fancy,Fancy,web,119400000,operating,USA,NY,New York,New York,7,2009-01-01,2009-06-01,2013-09-09,2013-09-23
/company/fancy-hands,Fancy Hands,mobile,,operating,USA,NY,New York,New York,1,2010-04-01,2011-11-18,2011-11-18,2013-04-07
/company/fandeavor,Fandeavor,sports,525000,operating,USA,NV,Las Vegas,Las Vegas,1,2011-08-31,2012-08-01,2012-08-01,2012-08-14
/company/fanfound,FanFound,games_video,500000,operating,USA,IL,Chicago,Chicago,1,2011-01-01,2011-01-01,2011-01-01,2011-02-01
/company/fanfueled,FanFueled,advertising,1100000,operating,USA,IL,Chicago,Chicago,2,2010-01-01,2011-11-15,2012-09-01,2012-01-01
/company/mybrandz,FanGager (MyBrandz),web,400000,operating,USA,NY,New York,New York,1,2009-02-01,2009-02-01,2009-02-01,2010-03-12
/company/fango,FanGo,software,1052870,acquired,USA,IL,Chicago,Chicago,9,,2010-06-01,2011-04-01,2011-08-01
/company/fangtek,Fangtek,semiconductor,12000000,operating,USA,CA,SF Bay,Cupertino,1,2003-01-01,2006-06-08,2006-06-08,
/company/faniq,FanIQ,sports,1008401,operating,USA,,TBD,,3,2006-01-01,2007-09-01,2010-05-07,2013-06-04
/company/fanium,Fanium,mobile,650000,operating,USA,CA,San Diego,La Jolla,2,,2012-01-01,2012-07-01,2013-08-29
/company/fanlib,FanLib,,3000000,operating,USA,CA,Los Angeles,West Hollywood,1,2006-01-01,2006-11-07,2006-11-07,
/company/fanminder,Fanminder,advertising,1000000,operating,USA,CA,SF Bay,San Francisco,1,2008-10-03,2011-11-01,2011-11-01,2011-11-01
/company/fanplayr,Fanplayr,software,2500000,operating,USA,CA,SF Bay,Palo Alto,2,2011-01-01,2011-11-12,2013-01-16,2013-01-16
/company/fansnap,FanSnap,web,15700000,operating,USA,CA,SF Bay,San Mateo,3,2007-01-01,2008-11-24,2009-08-12,2011-12-08
/company/fantasy-buzzer,Fantasy Buzzer,sports,385000,operating,USA,NY,New York,New York,2,2012-06-01,2013-02-12,2013-07-02,2013-08-01
/company/fantasybook,FantasyBook,games_video,,acquired,USA,CA,SF Bay,Daly City,1,2007-12-01,2007-07-09,2007-07-09,2007-12-01
/company/fantasyhub,FantasyHub,games_video,50000,operating,USA,KY,Louisville,Louisville,1,2013-07-01,2013-08-01,2013-08-01,2013-07-01
/company/fantazzle-fantasy-sports-games,Fantazzle Fantasy Sports Games,sports,352239,operating,USA,VA,Washington DC,Arlington,2,2008-05-06,2009-12-03,2010-01-27,2011-06-02
/company/fantrail,FanTrail,mobile,500000,operating,USA,TX,Austin,Austin,1,2010-09-14,2011-04-15,2011-04-15,
/company/fantree,FanTree,ecommerce,628750,operating,USA,TX,Dallas,Dallas,3,2012-03-30,2012-09-11,2013-07-16,2011-06-01
/company/fanpulse,Fanvibe,web,,acquired,USA,CA,SF Bay,San Francisco,1,2009-01-01,2010-09-01,2010-09-01,2011-07-18
/company/fanzo,Fanzo,mobile,230000,operating,USA,WA,Seattle,Kirkland,2,2012-01-01,2012-11-13,2013-04-02,2012-01-01
/company/fanzter,Fanzter,web,4000000,operating,USA,CT,Unionville,Unionville,2,2007-06-01,2008-01-01,2009-03-03,2009-06-24
/company/fanrank,Fanzy,enterprise,1500000,operating,USA,CA,SF Bay,San Francisco,4,2011-02-01,2011-08-11,2013-03-25,2012-06-01
/company/fara,Fara,ecommerce,1052500,operating,USA,CA,SF Bay,Mountain View,2,2011-01-01,2012-07-12,2012-08-31,
/company/faraday-bicycles,Faraday Bicycles,transportation,177268,operating,USA,CA,SF Bay,San Francisco,1,,2012-08-01,2012-08-01,2013-06-01
/company/farecast,Farecast,search,20600000,acquired,USA,WA,Seattle,Seattle,3,2003-01-01,2004-10-01,2007-01-01,2012-07-31
/company/farehelper,Farehelper,transportation,10000,operating,USA,IL,Chicago,Chicago,1,2010-04-01,2010-12-22,2010-12-22,2011-01-01
/company/farelogix,Farelogix,software,6000000,operating,USA,FL,Miami,Miami,1,1998-01-01,2005-03-02,2005-03-02,
/company/farfetch,Farfetch,fashion,42500000,operating,USA,CA,Los Angeles,Cerritos,3,2007-01-01,2010-07-09,2013-03-03,2013-03-03
/company/farmeron,Farmeron,analytics,1415000,operating,USA,CA,SF Bay,Mountain View,5,2010-12-01,2010-10-01,2012-05-10,2012-05-01
/company/farmersweb,FarmersWeb,ecommerce,1000000,operating,USA,NY,New York,New York,1,2011-01-01,2013-05-31,2013-05-31,
/company/farmigo,Farmigo,hospitality,10000000,operating,USA,CA,SF Bay,Palo Alto,2,2009-08-01,2009-08-01,2012-07-01,2012-12-11
/company/farmlogs,FarmLogs,software,1000000,operating,USA,CA,Sacramento,Sacramento,1,,2013-01-25,2013-01-25,
/company/farr-technologies,FARR Technologies,social,50000,operating,USA,WY,Jackson,Jackson,1,2012-01-01,2013-01-22,2013-01-22,
/company/fashion-playtes,Fashion Playtes,ecommerce,11559349,operating,USA,MA,Boston,Salem,4,2008-05-01,2009-08-14,2013-07-03,2013-04-01
/company/fashion-project,Fashion Project,fashion,1800000,operating,USA,MA,Boston,Cambridge,2,2011-01-01,2012-08-23,2013-04-09,2012-05-01
/company/fashion-me,Fashion.me,fashion,,operating,USA,,United States - Other,,1,2012-01-01,2012-01-01,2012-01-01,2011-09-01
/company/abundant-closet,FashionAde.com (Abundant Closet),ecommerce,60000,closed,USA,GA,Atlanta,Atlanta,1,2008-01-01,2010-02-23,2010-02-23,2011-05-31
/company/fashism,Fashism,fashion,1000000,closed,USA,NY,New York,New York,1,2009-01-01,2010-11-19,2010-11-19,2012-01-10
/company/fast-asset,Fast Asset,hardware,,operating,USA,NH,Portsmouth,Portsmouth,1,1997-01-01,2007-04-19,2007-04-19,2012-09-15
/company/fast-pay-partners,Fast Pay Partners,finance,35000000,operating,USA,CA,Los Angeles,Beverly Hills,3,2010-01-01,2011-02-10,2013-02-20,2012-06-25
/company/fast-society,Fast Society,messaging,275000,operating,USA,NY,New York,New York,1,2009-08-01,2010-11-01,2010-11-01,2011-04-08
/company/fastback-networks,Fastback Networks,mobile,15000000,operating,USA,CA,SF Bay,San Jose,1,,2013-05-06,2013-05-06,
/company/fastcall411,FastCall,messaging,,operating,USA,CA,Los Angeles,Hollywood,1,2013-01-01,2011-09-23,2011-09-23,2013-06-10
/company/fastcustomer,FastCustomer,enterprise,750000,operating,USA,WA,Washington DC,Washington,1,2011-01-01,2011-09-08,2011-09-08,2011-06-01
/company/fasterpants,FasterPants,fashion,40000,operating,USA,NY,New York,New York,1,2010-01-01,2011-08-01,2011-08-01,2010-01-01
/company/fastgen,Fastgen,hardware,1731700,operating,USA,CA,SF Bay,Foster City,1,,2012-03-09,2012-03-09,
/company/fastly,Fastly,network_hosting,14000000,operating,USA,CA,SF Bay,San Francisco,3,2011-03-08,2011-01-01,2013-06-05,2013-08-01
/company/fastmobile,Fastmobile,software,12000000,operating,USA,IL,Chicago,Rolling Meadows,1,2003-01-01,2005-05-16,2005-05-16,2007-06-01
/company/fastmodel-sports,FastModel Sports,software,,operating,USA,IL,Chicago,Chicago,1,2003-01-11,2013-03-01,2013-03-01,2003-01-11
/company/fastnote,Fastnote,messaging,800000,operating,USA,CA,Los Angeles,Torrance,2,2009-12-01,2009-12-01,2010-12-31,2009-12-01
/company/fastpoint-games,Fastpoint Games,games_video,5900000,acquired,USA,CA,Los Angeles,Los Angeles,2,2010-11-29,2010-03-10,2010-11-29,2008-08-01
/company/fastscaletechnology,FastScaleTechnology,software,12000000,acquired,USA,CA,SF Bay,Santa Clara,2,2006-01-01,2007-03-28,2009-04-14,
/company/fastsoft,FastSoft,software,5965000,acquired,USA,CA,Los Angeles,Pasadena,4,2006-01-01,2007-06-11,2012-09-04,2008-01-01
/company/fastspring,FastSpring,ecommerce,,operating,USA,CA,Santa Barbara,Santa Barbara,1,2005-01-01,2013-03-29,2013-03-29,2013-04-24
/company/fat-spaniel-technologies,Fat Spaniel Technologies,cleantech,32630837,acquired,USA,CA,SF Bay,San Jose,4,2003-01-01,2006-10-16,2009-12-11,2008-01-01
/company/fate-therapeutics,Fate Therapeutics,biotech,71200000,ipo,USA,CA,San Diego,La Jolla,4,2007-01-01,2007-11-29,2013-08-14,2013-08-14
/company/fathom-online,Fathom Online,advertising,6000000,acquired,USA,CA,SF Bay,San Francisco,1,2002-01-01,2004-07-01,2004-07-01,
/company/fatredcouch,FatRedCouch,advertising,550000,operating,USA,CA,SF Bay,San Rafael,1,2009-01-01,2012-06-01,2012-06-01,2013-02-01
/company/fattail,FatTail,web,3500000,operating,USA,CA,Los Angeles,Woodland Hills,1,2001-01-01,2008-10-15,2008-10-15,2008-10-15
/company/fatwire,Fatwire,software,8100000,acquired,USA,NY,Mineola,Mineola,1,1996-01-01,2010-01-29,2010-01-29,2011-06-21
/company/fave-media,Fave Media,search,1600000,operating,USA,IL,Chicago,Chicago,1,2006-03-01,2008-01-17,2008-01-17,
/company/favery,Favery,software,415000,operating,USA,CA,Sebastopol,Sebastopol,1,,2013-02-06,2013-02-06,2012-01-01
/company/faves,Faves,web,1500000,closed,USA,WA,Seattle,Seattle,1,2004-12-01,2004-01-01,2004-01-01,
/company/fd9-group,FD9 Group,fashion,1808240,operating,USA,CA,Los Angeles,Los Angeles,1,2012-10-01,2012-09-24,2012-09-24,2012-10-01
/company/fe3-medical,Fe3 Medical,biotech,2800000,operating,USA,CA,SF Bay,San Jose,1,2008-01-01,2010-09-28,2010-09-28,
/company/feathr,Feathr,mobile,80606,operating,USA,FL,Gainesville,Gainesville,4,2011-01-01,2012-06-01,2013-06-05,2013-07-01
/company/fedbid,FedBid,ecommerce,2000000,operating,USA,VA,Washington DC,Vienna,2,2001-01-01,2005-12-14,2012-01-18,2006-01-01
/company/federatedmedia,Federated Media,advertising,57450000,operating,USA,CA,SF Bay,San Francisco,4,2005-01-01,2005-06-16,2008-04-01,2013-02-28
/company/federated-sample,Federated Sample,web,2800000,operating,USA,LA,New Orleans,New Orleans,1,2010-08-16,2011-11-08,2011-11-08,2013-06-01
/company/fedtax,FedTax,web,135000,operating,USA,WA,Seattle,Issaquah,1,2008-07-01,2011-12-28,2011-12-28,
/company/feedburner,FeedBurner,web,8000000,acquired,USA,IL,Chicago,Chicago,2,2004-02-01,2004-06-01,2005-04-01,2013-06-06
/company/feedgen,Feedgen,software,,operating,USA,CA,SF Bay,San Francisco,3,2011-01-01,2011-01-01,2011-02-01,2012-01-22
/company/feedjit,Feedjit,web,450000,operating,USA,WA,Seattle,Sammamish,1,2007-07-01,2008-01-05,2008-01-05,2010-06-07
/company/feedlooks,Feedlooks,news,20000,operating,USA,,United States - Other,,1,2010-04-01,2010-09-01,2010-09-01,2010-04-01
/company/feedtrace,Feedtrace,web,130000,acquired,USA,NY,New York,New York,1,2009-08-10,2010-03-01,2010-03-01,2011-07-15
/company/transparent-financial-services,FeeFighters,ecommerce,1525000,acquired,USA,IL,Chicago,Chicago,3,2009-01-01,2010-05-01,2011-01-12,2011-01-12
/company/feeseeker-com-llc,"FeeSeeker.com, LLC",web,20000,operating,USA,NV,Las Vegas,Henderson,1,2011-07-01,2011-08-01,2011-08-01,2013-03-12
/company/femasys,Femasys,manufacturing,2970000,operating,USA,GA,Atlanta,Suwanee,4,2004-01-01,2011-09-20,2013-09-23,
/company/femeninas,femeninas,fashion,25000,operating,USA,CA,SF Bay,Mountain View,1,,2013-03-01,2013-03-01,2013-01-01
/company/femmepharma-global-healthcare,FemmePharma Global Healthcare,health,680580,operating,USA,PA,Philadelphia,Wayne,1,1996-01-01,2011-11-01,2011-11-01,
/company/femta-pharmaceuticals,Femta Pharmaceuticals,biotech,23000000,closed,USA,CA,San Diego,San Diego,2,,2009-07-17,2010-10-12,
/company/fendza,Fendza Employee Scheduling Software,software,,operating,USA,TN,Nashville,Nashville,1,2009-06-01,2009-01-01,2009-01-01,2009-06-01
/company/fenix-international,Fenix International,cleantech,,operating,USA,CA,SF Bay,San Francisco,2,2009-01-01,2009-01-01,2012-01-01,2010-01-01
/company/ferevo,Ferevo,advertising,35000,operating,USA,UT,Salt Lake City,PROVO,1,2012-01-01,2013-04-01,2013-04-01,
/company/ferric-semiconductor,Ferric Semiconductor,semiconductor,500000,operating,USA,NY,New York,New York,1,,2013-07-15,2013-07-15,2012-01-01
/company/ferrokin-biosciences,FerroKin Biosciences,biotech,15000000,operating,USA,CA,SF Bay,San Carlos,2,,2010-06-18,2012-02-10,
/company/fertilityauthority,FertilityAuthority,web,500000,operating,USA,NY,New York,New York,1,2009-01-01,2009-06-23,2009-06-23,
/company/fetch-md,Fetch MD,health,25000,operating,USA,TX,Dallas,Dallas,1,2013-05-15,2013-06-07,2013-06-07,2013-06-01
/company/fetch-technologies,Fetch Technologies,analytics,4600000,acquired,USA,CA,Los Angeles,El Segundo,1,,2011-02-22,2011-02-22,2011-10-03
/company/fetchback,FetchBack,advertising,1000000,acquired,USA,AZ,Phoenix,Tempe,1,2007-04-01,2008-01-01,2008-01-01,2011-11-14
/company/fetchdog,FetchDog,web,4000000,operating,USA,ME,Portland,Portland,1,,2009-02-11,2009-02-11,
/company/fetchnotes,Fetchnotes,mobile,18000,operating,USA,MA,Boston,Cambridge,2,2011-03-01,2012-08-03,2012-08-23,2012-08-28
/company/feuerlabs,Feuerlabs,software,125000,operating,USA,CA,Los Angeles,Torrance,1,2011-01-01,2013-02-25,2013-02-25,
/company/fezo,FeZo,enterprise,60000,closed,USA,CA,SF Bay,Palo Alto,1,2011-06-27,2011-06-27,2011-06-27,2011-06-27
/company/fffavs,FFFavs,news,205000,operating,USA,CA,Los Angeles,Santa Monica,4,2011-02-08,2011-05-02,2013-09-01,2013-11-01
/company/ffwd,ffwd,web,1700000,operating,USA,CA,SF Bay,San Francisco,1,2007-01-01,2007-08-01,2007-08-01,2009-03-13
/company/fiberio,FibeRio,nanotech,16639122,operating,USA,TX,McAllen,McAllen,2,2009-01-01,2011-09-27,2013-02-25,
/company/fiberspar,Fiberspar,manufacturing,50000000,operating,USA,TX,Houston,Houston,1,,2010-09-28,2010-09-28,
/company/fiberstar,Fiberstar,biotech,11140000,operating,USA,,Minneapolis,River Falls,2,,2013-07-18,2013-08-23,
/company/fiberzone-networks,FiberZone Networks,analytics,34442442,operating,USA,MD,Washington DC,Bethesda,4,2003-01-01,2003-04-01,2013-02-25,
/company/fibroblast,Fibroblast,enterprise,75000,operating,USA,IL,Chicago,Chicago,1,2010-01-01,2012-06-01,2012-06-01,
/company/fibrocell-science,Fibrocell Science,biotech,48353000,operating,USA,PA,Philadelphia,Exton,2,,2012-05-14,2012-10-15,2013-09-26
/company/fibrogen,FibroGen,biotech,106023000,operating,USA,CA,SF Bay,San Francisco,2,1993-01-01,2005-02-16,2012-07-27,2003-01-01
/company/fidelis,Fidelis,education,8500000,operating,USA,CA,SF Bay,San Francisco,2,2011-04-01,2011-04-01,2013-05-01,
/company/fidelis-security-systems,Fidelis Security Systems,enterprise,28415704,operating,USA,MD,Washington DC,Bethesda,3,2002-01-01,2005-05-16,2010-04-13,
/company/fidelis-seniorcare,Fidelis SeniorCare,health,37909849,operating,USA,IL,Chicago,Schaumburg,3,2004-01-01,2012-10-02,2013-07-11,2007-01-01
/company/fididel,Fididel,web,,operating,USA,CA,SF Bay,San Jose,1,,,,2008-05-05
/company/fiducioso-advisors,Fiducioso Advisors,software,80000,operating,USA,NY,New York,New York,1,,2013-05-14,2013-05-14,
/company/fidusnet,FidusNet,,1100000,operating,USA,NY,New York,Hawthorne,1,2010-01-20,2010-02-16,2010-02-16,
/company/field-agent,Field Agent,mobile,2500000,operating,USA,AR,Fayetteville,Fayetteville,1,2010-04-17,2013-03-08,2013-03-08,2010-04-17
/company/fieldglass,Fieldglass,software,11000000,operating,USA,IL,Chicago,Chicago,1,1999-11-12,2005-01-18,2005-01-18,2012-01-01
/company/fielding-systems,Fielding Systems,software,515020,operating,USA,FL,Tampa,Tampa,1,2009-01-01,2013-08-12,2013-08-12,
/company/fieldlens,FieldLens,mobile,4210001,operating,USA,NY,New York,New York,3,2011-11-30,2011-12-01,2013-08-07,2013-08-12
/company/fieldsolutions,FieldSolutions,hardware,1500000,operating,USA,MN,Minneapolis,Minnetonka,1,2006-01-01,2010-07-01,2010-07-01,2011-07-01
/company/fieldview-solutions,FieldView Solutions,enterprise,4750000,operating,USA,NJ,Edison,Edison,2,2006-01-01,2009-12-17,2011-06-14,2009-01-01
/company/fieldwire,Fieldwire,mobile,,operating,USA,CA,SF Bay,San Francisco,1,2013-01-07,2013-05-01,2013-05-01,2012-01-01
/company/fiesta-frog,Fiesta Frog,games_video,30000,operating,USA,NY,Syracuse,Syracuse,2,2011-10-01,2012-03-30,2012-04-16,2012-01-01
/company/fifteen-reasons,Fifteen Reasons,web,,operating,USA,CA,SF Bay,San Francisco,1,2006-01-06,2007-08-22,2007-08-22,
/company/fifthgenerationsystems,Fifth Generation Systems,public_relations,10550000,operating,USA,NY,Roslyn Heights,Roslyn Heights,2,,2006-11-01,2008-01-01,2006-09-01
/company/fifty100,Fifty100,games_video,830000,operating,USA,CA,Los Angeles,Los Angeles,5,2009-02-09,2009-02-23,2011-03-01,
/company/fiftythree,FiftyThree,software,15100000,operating,USA,NY,New York,New York City,2,2011-01-01,2012-04-01,2013-06-18,2013-06-18
/company/figaro-systems,Figaro Systems,software,1671125,operating,USA,NM,Santa Fe,Santa Fe,1,1992-01-01,2013-01-17,2013-01-17,
/company/figma,Figma,other,3874996,operating,USA,CA,SF Bay,Palo Alto,1,2012-10-01,2013-06-24,2013-06-24,2013-06-26
/company/figment,Figment,web,1000000,operating,USA,NY,New York,New York,1,,2011-05-12,2011-05-12,
/company/figs,FIGS,medical,2000000,operating,USA,CA,Los Angeles,Culver City,1,2012-01-01,2013-07-02,2013-07-02,
/company/figure-8-surgical,Figure 8 Surgical,,476122,operating,USA,CA,SF Bay,PALO ALTO,1,,2012-02-10,2012-02-10,2010-01-01
/company/fiksu,Fiksu,mobile,16749993,operating,USA,MA,Boston,Boston,3,2008-12-01,2010-02-18,2012-07-02,2013-06-14
/company/file-servexpress-holdings,File & ServeXpress Holdings,software,28260000,operating,USA,TX,Dallas,Irving,1,,2012-12-19,2012-12-19,
/company/fileblaze,Fileblaze,enterprise,,operating,USA,CA,SF Bay,San Francisco,2,2010-01-01,2011-01-01,2011-01-01,
/company/fileboard,Fileboard,,,operating,USA,CA,SF Bay,Mountain View,1,2011-10-19,2011-10-10,2011-10-10,2013-03-05
